dataset,shift_mode,severity,method,coverage_mean,coverage_sd,coverage_gap_mean,coverage_deficit_mean,width_mean,interval_score_mean,infinite_fraction_mean,ess_ratio_mean,weight_cv_mean,max_normalized_weight_mean,shift_auc_mean,mmd2_mean,log_weight_rmse_mean,log_weight_mae_mean,log_weight_corr_mean,target_unlabeled_unique_fraction_mean,target_test_unique_fraction_mean,n_reps,coverage_se,coverage_ci95_low,coverage_ci95_high
online_news,directional,0.0,SCP-Ridge,0.90048,0.008513617574834237,0.00663999999999995,0.003079999999999995,0.8713775810765927,2.467955195041622,0.0,1.0,0.0,0.00010089799212989998,,0.0035112574420346,,,,0.96545,0.9152799999999999,20,0.0019037027631766256,0.8964955043242278,0.9044644956757721
online_news,directional,0.5,CQR-GBR,0.8990600000000001,0.007961248249125918,0.0061799999999999754,0.003559999999999995,0.8352758594178693,2.24278164557987,0.0,1.0,0.0,0.00010089799212989998,,0.00599180224052192,,,,0.96205,0.9069200000000001,20,0.0017801892270796734,0.8953340211263238,0.9027859788736764
online_news,directional,0.5,Estimated-WCP-Primary,0.88514,0.1598126416184046,0.05637999999999993,0.035619999999999985,5.051363878271676,6.816784644984432,3.999999999999e-05,0.5180601290033082,18.606775873817448,0.18142674951564255,0.5623402865502977,0.00599180224052192,1.1959952235051596,1.1168073753985295,0.7109617812043975,0.96205,0.9069200000000001,20,0.03573519303225647,0.810345381394563,0.959934618605437
online_news,directional,0.5,Estimated-WCP-Sensitivity,0.91752,0.031815150313548486,0.02147999999999994,0.001979999999999995,4.804601449484384,6.472858437000634,3.999999999999e-05,0.6331097860532854,10.168965573121822,0.09644099383453661,0.5671704308344264,0.00599180224052192,0.722551759267285,0.659677784543946,0.768395423055369,0.96205,0.9069200000000001,20,0.007114083881546816,0.9026300513108441,0.9324099486891559
online_news,directional,0.5,Oracle-WCP-Ridge,0.9012399999999999,0.007006643463997518,0.005639999999999955,0.0021999999999999997,0.913979422438547,2.8467573096814744,0.0,0.8989506440025454,0.33162231951581667,0.00037363382788560497,,0.00599180224052192,0.0,0.0,1.0,0.96205,0.9069200000000001,20,0.001566733107960305,0.8979607899182012,0.9045192100817987
online_news,directional,0.5,SCP-Ridge,0.89116,0.006992206187493416,0.009319999999999976,0.009079999999999974,0.8713775810765927,2.848242970206623,0.0,1.0,0.0,0.00010089799212989998,,0.00599180224052192,,,,0.96205,0.9069200000000001,20,0.0015635048347929917,0.8878875467715945,0.8944324532284054
online_news,directional,1.0,CQR-GBR,0.9000199999999999,0.006055845371035731,0.004579999999999955,0.00227999999999999,0.8877156886805047,2.3599946393835376,0.0,1.0,0.0,0.00010089799212989998,,0.011406575945884564,,,,0.9488999999999999,0.88444,20,0.001354128191086333,0.8971857771233038,0.902854222876696
online_news,directional,1.0,Estimated-WCP-Primary,0.93528,0.0426271176353121,0.038879999999999935,0.0017999999999999898,37.66501189536293,39.48594118850225,0.000279999999999995,0.30145141192367353,23.74781918729048,0.22847776407409154,0.6477439794168096,0.011406575945884564,1.619602227795052,1.5361534662365566,0.7990427582237147,0.9488999999999999,0.88444,20,0.009531713271743795,0.9153298948425174,0.9552301051574826
online_news,directional,1.0,Estimated-WCP-Sensitivity,0.9252800000000001,0.042022870965826756,0.03107999999999996,0.002899999999999995,37.382234684246654,38.98097718837137,0.00037999999999999,0.4094631141595844,16.909017182898133,0.16270307406006984,0.6524858601553829,0.011406575945884564,1.418056852943646,1.3582681648414385,0.8174529094835871,0.9488999999999999,0.88444,20,0.009396599608929086,0.9056126909888678,0.9449473090111324
online_news,directional,1.0,Oracle-WCP-Ridge,0.9013,0.007134054726598706,0.00589999999999996,0.0023,0.9764269469414668,3.6559173728056016,0.0,0.6774352509920465,0.695590463603134,0.00125825090663682,,0.011406575945884564,0.0,0.0,1.0,0.9488999999999999,0.88444,20,0.001595223132387838,0.8979611596117637,0.9046388403882363
online_news,directional,1.0,SCP-Ridge,0.8769199999999999,0.012393614654753738,0.02308,0.02308,0.8713775810765927,3.668111028951563,0.0,1.0,0.0,0.00010089799212989998,,0.011406575945884564,,,,0.9488999999999999,0.88444,20,0.0027712964854966944,0.8711196097939581,0.8827203902060418
online_news,directional,1.5,CQR-GBR,0.8968999999999999,0.008222049942876673,0.007419999999999975,0.0052599999999999895,0.9496162723653221,2.727932870107901,0.0,1.0,0.0,0.00010089799212989998,,0.02024468995933938,,,,0.9159499999999999,0.83262,20,0.0018385062586670502,0.8930519621764296,0.9007480378235703
online_news,directional,1.5,Estimated-WCP-Primary,0.93056,0.037067312880899886,0.03599999999999994,0.00271999999999999,26.01306699534198,30.540256758112644,0.00076,0.18659448244557733,21.997072546510342,0.20986172714532242,0.721778756936737,0.02024468995933938,1.51110311417953,1.3898664785880583,0.8683347207760612,0.9159499999999999,0.83262,20,0.008288503134494571,0.9132119635644642,0.9479080364355359
online_news,directional,1.5,Estimated-WCP-Sensitivity,0.9224600000000001,0.03943394743778913,0.030299999999999938,0.00392,37.134998163853346,41.74398427659911,0.00028,0.28565416600619514,19.369615416093524,0.1881921231005524,0.725404526283927,0.02024468995933938,1.437986891421485,1.365015187719042,0.837216381120105,0.9159499999999999,0.83262,20,0.008817698709205015,0.9040043444971089,0.9409156555028912
online_news,directional,1.5,Oracle-WCP-Ridge,0.90356,0.0099784188178921,0.008879999999999949,0.0026599999999999896,1.0663409227185765,6.884281567162411,0.0,0.4022686511666523,1.2887162608571603,0.00387720975439413,,0.02024468995933938,0.0,0.0,1.0,0.9159499999999999,0.83262,20,0.0022312422784769833,0.898889956239935,0.9082300437600651
online_news,directional,1.5,SCP-Ridge,0.8595599999999999,0.018529930269417485,0.04043999999999999,0.04043999999999999,0.8713775810765927,6.919667463092951,0.0,1.0,0.0,0.00010089799212989998,,0.02024468995933938,,,,0.9159499999999999,0.83262,20,0.004143418370074849,0.850887725683956,0.8682322743160438
online_news,directional,2.0,CQR-GBR,0.89728,0.007548969954134216,0.0057599999999999795,0.0042399999999999894,1.0492477581601942,2.827051015937985,0.0,1.0,0.0,0.00010089799212989998,,0.03499724381176129,,,,0.8589,0.7506,20,0.0016880009977547576,0.893746973307834,0.9008130266921659
online_news,directional,2.0,Estimated-WCP-Primary,0.9324999999999999,0.044789260930906676,0.043779999999999944,0.00564,37.93510187378141,49.89304521383986,0.00115999999999999,0.07239185376398191,30.027484636289408,0.2885205155073644,0.790609141358087,0.03499724381176129,1.8298775334913118,1.7318174291162503,0.8457655052473949,0.8589,0.7506,20,0.010015183210348283,0.9115379806314347,0.9534620193685651
online_news,directional,2.0,Estimated-WCP-Sensitivity,0.91256,0.04407981278019271,0.03271999999999996,0.010079999999999995,37.18260498912355,49.47255865974618,0.0,0.17236638606976085,18.601467286606162,0.17873768278901198,0.7926947775199273,0.03499724381176129,1.5386942388299265,1.3925099363698332,0.8436254331834518,0.8589,0.7506,20,0.00985654578119749,0.891930012586577,0.9331899874134231
online_news,directional,2.0,Oracle-WCP-Ridge,0.90358,0.018251794432329112,0.016139999999999953,0.006279999999999985,1.2205005251007874,13.722324071381843,0.0,0.17404534816528766,2.4666495971867493,0.010878346598628224,,0.03499724381176129,0.0,0.0,1.0,0.8589,0.7506,20,0.004081225306204007,0.8950378972626551,0.912122102737345
online_news,directional,2.0,SCP-Ridge,0.83334,0.027097725676560106,0.06665999999999998,0.06665999999999998,0.8713775810765927,13.829669833514464,0.0,1.0,0.0,0.00010089799212989998,,0.03499724381176129,,,,0.8589,0.7506,20,0.006059235664842988,0.8206578740021548,0.8460221259978451
superconductivity,directional,0.0,CQR-GBR,0.90114,0.010975398326304729,0.00869999999999994,0.00377999999999998,1.361489005060084,1.5519868932609688,0.0,1.0,0.0,0.0001881467544684,,0.00309969373401586,,,,0.93955,0.84802,20,0.002454173673775479,0.8960033554670923,0.9062766445329078
superconductivity,directional,0.0,Estimated-WCP-Primary,0.89502,0.011764335040594886,0.00961999999999996,0.00729999999999999,1.6806106117821842,2.269666804118601,0.0,0.9130969724909216,0.30608728196290563,0.000788236729803215,0.5060248109125117,0.00309969373401586,0.28661905363377943,0.20991969202183597,,0.93955,0.84802,20,0.0026305852860852913,0.889514121719051,0.9005258782809491
superconductivity,directional,0.0,Estimated-WCP-Sensitivity,0.89548,0.011926864854736888,0.00991999999999995,0.007219999999999981,1.6837214298101828,2.269632263207551,0.0,0.961136412371439,0.1994221920184039,0.00046462000014533503,0.5050433565380997,0.00309969373401586,0.1942115589501234,0.14368718035966627,,0.93955,0.84802,20,0.0026669280573644832,0.8898980554245598,0.9010619445754403
superconductivity,directional,0.0,Oracle-WCP-Ridge,0.89768,0.009539811318888862,0.0074399999999999605,0.00487999999999998,1.69226195994571,2.268266291914085,0.0,1.0,0.0,0.0001881467544684,,0.00309969373401586,0.0,0.0,1.0,0.93955,0.84802,20,0.002133166660155742,0.8932152308682322,0.9021447691317679
superconductivity,directional,0.0,SCP-Ridge,0.89768,0.009539811318888862,0.0074399999999999605,0.00487999999999998,1.69226195994571,2.268266291914085,0.0,1.0,0.0,0.0001881467544684,,0.00309969373401586,,,,0.93955,0.84802,20,0.002133166660155742,0.8932152308682322,0.9021447691317679
superconductivity,directional,0.5,CQR-GBR,0.8999,0.005177888210051428,0.00409999999999996,0.00209999999999999,1.6575021644893109,1.8694480290187037,0.0,1.0,0.0,0.0001881467544684,,0.025174248026709804,,,,0.92135,0.82894,20,0.0011578110017569701,0.8974766737228641,0.902323326277136
superconductivity,directional,0.5,Estimated-WCP-Primary,0.9000999999999999,0.010348760413946374,0.00853999999999997,0.004219999999999989,1.8476884384834755,2.4108350273704646,0.0,0.8073048765156008,0.48823586829385696,0.00079517386682198,0.6037219755409219,0.025174248026709804,0.3263487211257021,0.23414161540131428,0.8595755489179033,0.92135,0.82894,20,0.0023140531768442952,0.8952566310376848,0.904943368962315
superconductivity,directional,0.5,Estimated-WCP-Sensitivity,0.90014,0.010068627670039987,0.008499999999999956,0.0041800000000000006,1.8487591774824839,2.410630702308333,0.0,0.8355700444468284,0.44324813289996534,0.0004919769695307049,0.610728611476952,0.025174248026709804,0.21723344772045478,0.15793577739819112,0.9257513686013865,0.92135,0.82894,20,0.0022514135910344734,0.8954277371975431,0.904852262802457
superconductivity,directional,0.5,Oracle-WCP-Ridge,0.9006399999999999,0.008822363927154561,0.007639999999999961,0.0035000000000000005,1.8511552846295956,2.410135828081507,0.0,0.8562800396230484,0.4096789956180392,0.00035639349748551,,0.025174248026709804,0.0,0.0,1.0,0.92135,0.82894,20,0.00197274054633596,0.8965110065834121,0.9047689934165877
superconductivity,directional,0.5,SCP-Ridge,0.86618,0.00949457462809267,0.03381999999999997,0.03381999999999997,1.69226195994571,2.435702715349812,0.0,1.0,0.0,0.0001881467544684,,0.025174248026709804,,,,0.92135,0.82894,20,0.0021230514285859995,0.8617364022912235,0.8706235977087764
superconductivity,directional,1.0,CQR-GBR,0.8988799999999999,0.005883929943409197,0.005079999999999954,0.00309999999999998,1.8440347016657,2.0552580246829413,0.0,1.0,0.0,0.0001881467544684,,0.06312687410536444,,,,0.9105000000000001,0.79776,20,0.0013156867328309454,0.8961262360201189,0.9016337639798809
superconductivity,directional,1.0,Estimated-WCP-Primary,0.90256,0.010954758639153368,0.00815999999999997,0.0028,1.9337504353027941,2.479058520888656,0.0,0.6497576159070011,0.7345145912098491,0.00102453063717145,0.6790064948259642,0.06312687410536444,0.41939433992929515,0.28459865775447957,0.9387133269322495,0.9105000000000001,0.79776,20,0.002449558499425002,0.8974330151380232,0.9076869848619769
superconductivity,directional,1.0,Estimated-WCP-Sensitivity,0.90216,0.010905450110163417,0.008119999999999964,0.00298,1.9326413077320737,2.4790674487078723,0.0,0.6748669076964128,0.6942917977099752,0.000695199028940005,0.684308297271872,0.06312687410536444,0.25648442772054986,0.18028448191787566,0.9739576359511164,0.9105000000000001,0.79776,20,0.002438532777155797,0.8970560922399498,0.9072639077600502
superconductivity,directional,1.0,Oracle-WCP-Ridge,0.9014200000000001,0.010277394713898247,0.007619999999999979,0.00309999999999999,1.9308868754133077,2.4785564045578856,0.0,0.691864179429379,0.6673669910091837,0.00057930757054398,,0.06312687410536444,0.0,0.0,1.0,0.9105000000000001,0.79776,20,0.002298095321187348,0.8966100312134319,0.9062299687865684
superconductivity,directional,1.0,SCP-Ridge,0.8432600000000001,0.010626104896111179,0.05673999999999998,0.05673999999999998,1.69226195994571,2.541096077571093,0.0,1.0,0.0,0.0001881467544684,,0.06312687410536444,,,,0.9105000000000001,0.79776,20,0.0023760692883747934,0.8382868298244909,0.8482331701755094
superconductivity,directional,1.5,CQR-GBR,0.9002000000000001,0.009933250912174226,0.008359999999999946,0.00407999999999998,1.9577478950508056,2.1759234704322954,0.0,1.0,0.0,0.0001881467544684,,0.09002821585930942,,,,0.8957,0.76806,20,0.002221142427718336,0.8955510954705188,0.9048489045294814
superconductivity,directional,1.5,Estimated-WCP-Primary,0.8994,0.01224349451319912,0.010359999999999956,0.00547999999999999,1.981680096990988,2.523105491427736,0.0,0.5566742356539327,0.8933121597890388,0.00127700311045315,0.7274700696142992,0.09002821585930942,0.4474754028933325,0.3052575880739643,0.9654962075010625,0.8957,0.76806,20,0.0027377286013658924,0.8936698681828995,0.9051301318171004
superconductivity,directional,1.5,Estimated-WCP-Sensitivity,0.8987400000000001,0.012315347720372512,0.010299999999999955,0.005779999999999985,1.9775830938864325,2.523015483833127,0.0,0.5798498182660965,0.8517621233765211,0.000967401654983035,0.7317156895578552,0.09002821585930942,0.26311431719647616,0.1867703310169796,0.9866436503427517,0.8957,0.76806,20,0.002753795466930001,0.8929762398467951,0.9045037601532051
superconductivity,directional,1.5,Oracle-WCP-Ridge,0.89876,0.011400387805038187,0.00899999999999994,0.005119999999999985,1.9754445562807945,2.5225810570821583,0.0,0.589783486013397,0.8340116691103553,0.000867538526347255,,0.09002821585930942,0.0,0.0,1.0,0.8957,0.76806,20,0.0025492042101925004,0.8934244542684682,0.9040955457315318
superconductivity,directional,1.5,SCP-Ridge,0.8279799999999999,0.011860576004473568,0.07201999999999999,0.07201999999999999,1.69226195994571,2.619596983646462,0.0,1.0,0.0,0.0001881467544684,,0.09002821585930942,,,,0.8957,0.76806,20,0.002652105419830575,0.8224290795614679,0.8335309204385319
superconductivity,directional,2.0,CQR-GBR,0.9014200000000001,0.006533444324155674,0.00477999999999996,0.001679999999999995,2.0262027574690586,2.2484372171050566,0.0,1.0,0.0,0.0001881467544684,,0.10460585897731205,,,,0.8851000000000001,0.74718,20,0.0014609225636022258,0.8983622539327528,0.9044777460672474
superconductivity,directional,2.0,Estimated-WCP-Primary,0.9000999999999999,0.011681294088368238,0.008979999999999964,0.00443999999999999,2.003584424414505,2.5484518388791666,0.0,0.49342819563837786,1.013785710139205,0.0016601613978596851,0.7572229539040451,0.10460585897731205,0.5067207381553848,0.3403377728031777,0.9748393101046746,0.8851000000000001,0.74718,20,0.0026120167646757815,0.8946329860810157,0.9055670139189841
superconductivity,directional,2.0,Estimated-WCP-Sensitivity,0.90022,0.011440629353317928,0.008739999999999975,0.004259999999999995,2.0033625973241387,2.548325074465626,0.0,0.5156967310355396,0.9695943596733205,0.0013459448086880648,0.7612397102539982,0.10460585897731205,0.2895967224828796,0.20312091334663576,0.9909755635424963,0.8851000000000001,0.74718,20,0.0025582024939398347,0.8948656206441367,0.9055743793558634
superconductivity,directional,2.0,Oracle-WCP-Ridge,0.9007799999999999,0.011724181039741426,0.008939999999999974,0.00407999999999999,2.0050057950225093,2.5484898264825797,0.0,0.5211442201138798,0.9586074698690916,0.0012446020453473349,,0.10460585897731205,0.0,0.0,1.0,0.8851000000000001,0.74718,20,0.002621606578537599,0.8952929143699256,0.9062670856300742
superconductivity,directional,2.0,SCP-Ridge,0.81776,0.0124175766768849,0.08223999999999998,0.08223999999999998,1.69226195994571,2.664197101652525,0.0,1.0,0.0,0.0001881467544684,,0.10460585897731205,,,,0.8851000000000001,0.74718,20,0.002776654556533058,0.8119483952223939,0.8235716047776062
